name,shape,num_params,mean,std,min,max
conv2.net.4.weight,[32],32,0.9919310212135315,0.08931803703308105,0.7807089686393738,1.143871784210205
conv2.net.4.bias,[32],32,-0.12918898463249207,0.18632303178310394,-0.4405286908149719,0.17851155996322632
conv2.net.4.running_mean,[32],32,-0.9194942712783813,1.7099264860153198,-4.472654819488525,2.3962271213531494
conv2.net.4.running_var,[32],32,5.865492343902588,2.612130880355835,1.9841368198394775,11.372885704040527
conv2.net.4.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
up1.weight,"[32, 16, 2, 2]",2048,0.004776299931108952,0.11428911983966827,-0.34103134274482727,0.3062726855278015
up1.bias,[16],16,0.10185956209897995,0.2363521158695221,-0.23246526718139648,0.43466442823410034
conv1.net.0.weight,"[16, 32, 3, 3]",4608,-0.002095435978844762,0.0951799750328064,-0.5383507013320923,0.40481194853782654
conv1.net.1.weight,[16],16,0.9779667854309082,0.07180926948785782,0.8684770464897156,1.1197797060012817
conv1.net.1.bias,[16],16,-0.12107342481613159,0.15400643646717072,-0.33636561036109924,0.13864310085773468
conv1.net.1.running_mean,[16],16,-1.1288444995880127,1.5709774494171143,-4.0716023445129395,1.9157459735870361
conv1.net.1.running_var,[16],16,7.54228401184082,5.071431636810303,1.3236225843429565,19.418806076049805
conv1.net.1.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
conv1.net.3.weight,"[16, 16, 3, 3]",2304,-0.008480405434966087,0.09874115884304047,-0.40715527534484863,0.4023713171482086
conv1.net.4.weight,[16],16,1.5875487327575684,0.45462462306022644,0.9784157276153564,2.235846519470215
conv1.net.4.bias,[16],16,0.5509155988693237,0.6150891184806824,-0.2610839009284973,1.3584922552108765
conv1.net.4.running_mean,[16],16,-0.3893203139305115,0.6232237219810486,-1.2066444158554077,1.0808569192886353
conv1.net.4.running_var,[16],16,2.134878158569336,1.3974146842956543,0.31718704104423523,4.729472637176514
conv1.net.4.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
out.weight,"[1, 16, 1, 1]",16,-0.442118376493454,0.5425722599029541,-1.0263514518737793,0.3115491569042206
out.bias,[1],1,-0.34805914759635925,0.0,-0.34805914759635925,-0.34805914759635925
