name,tumor,view,area_ratio,size_group,size_label,dice,iou,precision,recall
brisc2025_test_00019_gl_ax_t1,glioma,axial,0.04095458984375,medium,medium 1%-5%,0.9040060639381409,0.8248276114463806,0.9171779155731201,0.8912071585655212
brisc2025_test_00020_gl_ax_t1,glioma,axial,0.01861572265625,medium,medium 1%-5%,0.9457626938819885,0.8971061110496521,0.9789473414421082,0.9147540926933289
brisc2025_test_00021_gl_ax_t1,glioma,axial,0.01129150390625,medium,medium 1%-5%,0.9375,0.8823529481887817,0.9045225977897644,0.9729729890823364
brisc2025_test_00022_gl_ax_t1,glioma,axial,0.01959228515625,medium,medium 1%-5%,0.9076175093650818,0.8308605551719666,0.9459459185600281,0.8722741603851318
brisc2025_test_00023_gl_ax_t1,glioma,axial,0.01275634765625,medium,medium 1%-5%,0.910941481590271,0.836448609828949,0.9728260636329651,0.8564593195915222
brisc2025_test_00024_gl_ax_t1,glioma,axial,0.02154541015625,medium,medium 1%-5%,0.9254185557365417,0.8611897826194763,1.0,0.8611897826194763
brisc2025_test_00025_gl_ax_t1,glioma,axial,0.0048828125,small,small < 1%,0.4680851101875305,0.3055555522441864,0.30923694372177124,0.9624999761581421
brisc2025_test_00026_gl_ax_t1,glioma,axial,0.02178955078125,medium,medium 1%-5%,0.29219144582748413,0.1710914522409439,0.2654462158679962,0.32492998242378235
brisc2025_test_00027_gl_ax_t1,glioma,axial,0.0302734375,medium,medium 1%-5%,0.8825215101242065,0.7897436022758484,0.8384755253791809,0.9314516186714172
brisc2025_test_00028_gl_ax_t1,glioma,axial,0.020751953125,medium,medium 1%-5%,0.9473684430122375,0.8999999761581421,0.9173553586006165,0.979411780834198
brisc2025_test_00029_gl_ax_t1,glioma,axial,0.018798828125,medium,medium 1%-5%,0.8321917653083801,0.7126099467277527,0.8804348111152649,0.7889610528945923
brisc2025_test_00030_gl_ax_t1,glioma,axial,0.00592041015625,small,small < 1%,0.9462365508079529,0.8979591727256775,0.9887640476226807,0.907216489315033
brisc2025_test_00031_gl_ax_t1,glioma,axial,0.02886962890625,medium,medium 1%-5%,0.653113067150116,0.4849056601524353,0.8184713125228882,0.5433403849601746
brisc2025_test_00032_gl_ax_t1,glioma,axial,0.03326416015625,medium,medium 1%-5%,0.5513126254081726,0.38056012988090515,0.788395881652832,0.42385321855545044
brisc2025_test_00033_gl_ax_t1,glioma,axial,0.01025390625,medium,medium 1%-5%,0.9269841313362122,0.8639053106307983,0.9931972622871399,0.8690476417541504
brisc2025_test_00034_gl_ax_t1,glioma,axial,0.01019287109375,medium,medium 1%-5%,0.5469387769699097,0.3764044940471649,0.41486069560050964,0.802395224571228
brisc2025_test_00035_gl_ax_t1,glioma,axial,0.01324462890625,medium,medium 1%-5%,0.8201160430908203,0.6950819492340088,0.7066666483879089,0.9769585132598877
brisc2025_test_00036_gl_ax_t1,glioma,axial,0.0064697265625,small,small < 1%,0.959276020526886,0.9217391014099121,0.9217391014099121,1.0
brisc2025_test_00037_gl_ax_t1,glioma,axial,0.05535888671875,large,large > 5%,0.19207920134067535,0.10624315589666367,0.9417475461959839,0.10694597661495209
brisc2025_test_00038_gl_ax_t1,glioma,axial,0.02630615234375,medium,medium 1%-5%,0.9592549204826355,0.9217002391815186,0.9626168012619019,0.9559164643287659
brisc2025_test_00039_gl_ax_t1,glioma,axial,0.01995849609375,medium,medium 1%-5%,0.9038461446762085,0.8245614171028137,0.9494949579238892,0.8623853325843811
brisc2025_test_00040_gl_ax_t1,glioma,axial,0.02777099609375,medium,medium 1%-5%,0.7194244861602783,0.5617977380752563,0.791556715965271,0.6593406796455383
brisc2025_test_00041_gl_ax_t1,glioma,axial,0.0238037109375,medium,medium 1%-5%,0.6944444179534912,0.5319148898124695,0.5663430690765381,0.8974359035491943
brisc2025_test_00042_gl_ax_t1,glioma,axial,0.025390625,medium,medium 1%-5%,0.4155069589614868,0.2622333765029907,0.35423728823661804,0.5024038553237915
brisc2025_test_00043_gl_ax_t1,glioma,axial,0.04144287109375,medium,medium 1%-5%,0.7052186131477356,0.5446622967720032,0.6765899658203125,0.7363770008087158
brisc2025_test_00044_gl_ax_t1,glioma,axial,0.011962890625,medium,medium 1%-5%,0.9290953278541565,0.8675799369812012,0.8920187950134277,0.9693877696990967
brisc2025_test_00045_gl_ax_t1,glioma,axial,0.04815673828125,medium,medium 1%-5%,0.22057263553142548,0.1239570900797844,0.6753246784210205,0.1318124234676361
brisc2025_test_00046_gl_ax_t1,glioma,axial,0.04736328125,medium,medium 1%-5%,0.770370364189148,0.6265060305595398,0.8067700862884521,0.7371134161949158
brisc2025_test_00047_gl_ax_t1,glioma,axial,0.01043701171875,medium,medium 1%-5%,0.20930232107639313,0.11688311398029327,0.12774193286895752,0.5789473652839661
brisc2025_test_00048_gl_ax_t1,glioma,axial,0.0115966796875,medium,medium 1%-5%,0.51560378074646,0.3473491668701172,0.3473491668701172,1.0
brisc2025_test_00049_gl_ax_t1,glioma,axial,0.00836181640625,small,small < 1%,0.894197940826416,0.8086419701576233,0.8397436141967773,0.956204354763031
brisc2025_test_00050_gl_ax_t1,glioma,axial,0.00299072265625,small,small < 1%,0.7360000014305115,0.5822784900665283,0.6052631735801697,0.9387755393981934
brisc2025_test_00051_gl_ax_t1,glioma,axial,0.03729248046875,medium,medium 1%-5%,0.5733634233474731,0.40189874172210693,0.4375538229942322,0.8314238786697388
brisc2025_test_00052_gl_ax_t1,glioma,axial,0.0274658203125,medium,medium 1%-5%,0.8697621822357178,0.7695390582084656,0.886836051940918,0.8533333539962769
brisc2025_test_00053_gl_ax_t1,glioma,axial,0.0009765625,small,small < 1%,0.10989011079072952,0.058139536529779434,0.05836575850844383,0.9375
brisc2025_test_00054_gl_ax_t1,glioma,axial,0.02880859375,medium,medium 1%-5%,0.4122137427330017,0.25961539149284363,0.375,0.4576271176338196
brisc2025_test_00055_gl_ax_t1,glioma,axial,0.02850341796875,medium,medium 1%-5%,0.9160621762275696,0.8451243042945862,0.8875501751899719,0.9464668035507202
brisc2025_test_00056_gl_ax_t1,glioma,axial,0.005859375,small,small < 1%,0.7926267385482788,0.6564885377883911,0.71074378490448,0.8958333134651184
brisc2025_test_00057_gl_ax_t1,glioma,axial,0.0025634765625,small,small < 1%,2.3809523241880015e-09,2.3809523241880015e-09,1.0,2.3809523241880015e-09
brisc2025_test_00058_gl_ax_t1,glioma,axial,0.00543212890625,small,small < 1%,0.617511510848999,0.4466666579246521,0.5234375,0.7528089880943298
brisc2025_test_00059_gl_ax_t1,glioma,axial,0.02203369140625,medium,medium 1%-5%,0.003367003286257386,0.0016863408964127302,0.004291845951229334,0.0027700834907591343
brisc2025_test_00060_gl_ax_t1,glioma,axial,0.01141357421875,medium,medium 1%-5%,5.128205082804982e-10,5.128205082804982e-10,1.2500000146076218e-08,5.347593479143598e-10
brisc2025_test_00061_gl_ax_t1,glioma,axial,0.01104736328125,medium,medium 1%-5%,0.08856088668107986,0.04633204638957977,0.13333334028720856,0.06629834324121475
brisc2025_test_00062_gl_ax_t1,glioma,axial,0.02667236328125,medium,medium 1%-5%,0.6616541147232056,0.49438202381134033,0.7313019633293152,0.6041190028190613
brisc2025_test_00063_gl_ax_t1,glioma,axial,0.04046630859375,medium,medium 1%-5%,0.9244992136955261,0.8595988750457764,0.9448819160461426,0.9049773812294006
brisc2025_test_00064_gl_ax_t1,glioma,axial,0.0174560546875,medium,medium 1%-5%,0.9355932474136353,0.8789808750152588,0.9078947305679321,0.9650349617004395
brisc2025_test_00065_gl_ax_t1,glioma,axial,0.00555419921875,small,small < 1%,0.7976190447807312,0.6633663177490234,0.8701298832893372,0.7362637519836426
brisc2025_test_00066_gl_ax_t1,glioma,axial,0.02581787109375,medium,medium 1%-5%,0.9153374433517456,0.8438913822174072,0.9515306353569031,0.8817967176437378
brisc2025_test_00067_gl_ax_t1,glioma,axial,0.0008544921875,small,small < 1%,0.12173912674188614,0.06481481343507767,0.06481481343507767,1.0
brisc2025_test_00068_gl_ax_t1,glioma,axial,0.00628662109375,small,small < 1%,0.9351851940155029,0.8782608509063721,0.8938053250312805,0.9805825352668762
brisc2025_test_00069_gl_ax_t1,glioma,axial,0.01031494140625,medium,medium 1%-5%,0.2837209403514862,0.16531164944171906,0.17655572295188904,0.7218934893608093
brisc2025_test_00070_gl_ax_t1,glioma,axial,0.00579833984375,small,small < 1%,0.4901960790157318,0.3246753215789795,0.35545024275779724,0.7894737124443054
brisc2025_test_00071_gl_ax_t1,glioma,axial,0.01129150390625,medium,medium 1%-5%,0.9589040875434875,0.9210526347160339,0.9722222089767456,0.9459459185600281
brisc2025_test_00072_gl_ax_t1,glioma,axial,0.066650390625,large,large > 5%,0.16624684631824493,0.09065934270620346,1.0,0.09065934270620346
brisc2025_test_00073_gl_ax_t1,glioma,axial,0.08453369140625,large,large > 5%,0.5878172516822815,0.41624730825424194,0.9897435903549194,0.41805052757263184
brisc2025_test_00074_gl_ax_t1,glioma,axial,0.01019287109375,medium,medium 1%-5%,0.8975903391838074,0.8142076730728149,0.903030276298523,0.8922155499458313
brisc2025_test_00075_gl_ax_t1,glioma,axial,0.01025390625,medium,medium 1%-5%,0.9480122327804565,0.9011628031730652,0.9748427867889404,0.9226190447807312
brisc2025_test_00076_gl_ax_t1,glioma,axial,0.0081787109375,small,small < 1%,0.8971193432807922,0.8134328126907349,1.0,0.8134328126907349
brisc2025_test_00077_gl_ax_t1,glioma,axial,0.00946044921875,small,small < 1%,0.748031497001648,0.597484290599823,0.9595959782600403,0.6129032373428345
brisc2025_test_00078_gl_ax_t1,glioma,axial,0.01470947265625,medium,medium 1%-5%,0.9793388247489929,0.9595141410827637,0.9753086566925049,0.9834024906158447
brisc2025_test_00079_gl_ax_t1,glioma,axial,0.01715087890625,medium,medium 1%-5%,0.8549618124961853,0.746666669845581,0.9218106865882874,0.7971529960632324
brisc2025_test_00080_gl_ax_t1,glioma,axial,0.04510498046875,medium,medium 1%-5%,0.8279143571853638,0.7063599228858948,1.0,0.7063599228858948
brisc2025_test_00081_gl_ax_t1,glioma,axial,0.007080078125,small,small < 1%,0.9603524208068848,0.9237288236618042,0.9819819927215576,0.9396551847457886
brisc2025_test_00082_gl_ax_t1,glioma,axial,0.00872802734375,small,small < 1%,0.529629647731781,0.36020150780677795,0.36020150780677795,1.0
brisc2025_test_00083_gl_ax_t1,glioma,axial,0.0101318359375,medium,medium 1%-5%,0.47249191999435425,0.3093220293521881,0.32300883531570435,0.8795180916786194
brisc2025_test_00084_gl_ax_t1,glioma,axial,0.05230712890625,large,large > 5%,0.6764705777168274,0.5111111402511597,0.9145129323005676,0.5367560982704163
brisc2025_test_00085_gl_ax_t1,glioma,axial,0.00164794921875,small,small < 1%,0.18939393758773804,0.10460250824689865,0.1054852306842804,0.9259259104728699
brisc2025_test_00086_gl_co_t1,glioma,coronal,0.01226806640625,medium,medium 1%-5%,0.967581033706665,0.9371980428695679,0.9700000286102295,0.96517413854599
brisc2025_test_00087_gl_co_t1,glioma,coronal,0.01470947265625,medium,medium 1%-5%,0.7828282713890076,0.6431535482406616,1.0,0.6431535482406616
brisc2025_test_00088_gl_co_t1,glioma,coronal,0.023193359375,medium,medium 1%-5%,0.589540421962738,0.41797754168510437,0.7410358786582947,0.4894736707210541
brisc2025_test_00089_gl_co_t1,glioma,coronal,0.0130615234375,medium,medium 1%-5%,0.8879310488700867,0.7984496355056763,0.8240000009536743,0.9626168012619019
brisc2025_test_00090_gl_co_t1,glioma,coronal,0.0103759765625,medium,medium 1%-5%,0.9159891605377197,0.8450000286102295,0.8492462038993835,0.9941176176071167
brisc2025_test_00091_gl_co_t1,glioma,coronal,0.0325927734375,medium,medium 1%-5%,0.939393937587738,0.8857142925262451,0.9501915574073792,0.9288389682769775
brisc2025_test_00092_gl_co_t1,glioma,coronal,0.00592041015625,small,small < 1%,0.9462365508079529,0.8979591727256775,0.9887640476226807,0.907216489315033
brisc2025_test_00093_gl_co_t1,glioma,coronal,0.00927734375,small,small < 1%,0.8602150678634644,0.7547169923782349,0.9448819160461426,0.7894737124443054
brisc2025_test_00094_gl_co_t1,glioma,coronal,0.00439453125,small,small < 1%,0.800000011920929,0.6666666865348816,0.7096773982048035,0.9166666865348816
brisc2025_test_00095_gl_co_t1,glioma,coronal,0.0107421875,medium,medium 1%-5%,0.9325513243675232,0.8736263513565063,0.9636363387107849,0.9034090638160706
brisc2025_test_00096_gl_co_t1,glioma,coronal,0.00396728515625,small,small < 1%,1.5384615803526458e-09,1.5384615803526458e-09,1.0,1.5384615803526458e-09
brisc2025_test_00097_gl_co_t1,glioma,coronal,0.0679931640625,large,large > 5%,0.4028673768043518,0.25224417448043823,1.0,0.25224417448043823
brisc2025_test_00098_gl_co_t1,glioma,coronal,0.006591796875,small,small < 1%,2.5062657504903996e-10,2.5062657504903996e-10,3.4364261436437005e-10,9.259259470262293e-10
brisc2025_test_00099_gl_co_t1,glioma,coronal,0.0009765625,small,small < 1%,5.524861679262472e-10,5.524861679262472e-10,6.060605906021976e-10,6.250000073038109e-09
brisc2025_test_00100_gl_co_t1,glioma,coronal,0.00689697265625,small,small < 1%,0.6223776340484619,0.4517766535282135,0.5144508481025696,0.7876105904579163
brisc2025_test_00101_gl_co_t1,glioma,coronal,0.006103515625,small,small < 1%,0.6182965040206909,0.44748857617378235,0.4516128897666931,0.9800000190734863
brisc2025_test_00102_gl_co_t1,glioma,coronal,0.01715087890625,medium,medium 1%-5%,0.9640287756919861,0.9305555820465088,0.9745454788208008,0.9537366628646851
brisc2025_test_00103_gl_co_t1,glioma,coronal,0.02813720703125,medium,medium 1%-5%,0.904171347618103,0.8251028656959534,0.9413145780563354,0.8698481321334839
brisc2025_test_00104_gl_co_t1,glioma,coronal,0.02001953125,medium,medium 1%-5%,0.829046905040741,0.7080103158950806,0.8228228092193604,0.8353658318519592
brisc2025_test_00105_gl_co_t1,glioma,coronal,0.00555419921875,small,small < 1%,0.6102941036224365,0.43915343284606934,0.45856353640556335,0.9120879173278809
brisc2025_test_00106_gl_co_t1,glioma,coronal,0.0357666015625,medium,medium 1%-5%,0.7820163369178772,0.6420581936836243,0.6507936716079712,0.979522168636322
brisc2025_test_00107_gl_co_t1,glioma,coronal,0.04046630859375,medium,medium 1%-5%,0.7395762205123901,0.5867679119110107,0.6762499809265137,0.8159879446029663
brisc2025_test_00108_gl_co_t1,glioma,coronal,0.01519775390625,medium,medium 1%-5%,0.9591836929321289,0.9215686321258545,0.9751037359237671,0.9437751173973083
brisc2025_test_00109_gl_co_t1,glioma,coronal,0.01251220703125,medium,medium 1%-5%,0.9682151675224304,0.9383886456489563,0.970588207244873,0.9658536314964294
brisc2025_test_00110_gl_co_t1,glioma,coronal,0.0216064453125,medium,medium 1%-5%,0.9691011309623718,0.9400544762611389,0.9636871218681335,0.9745762944221497
brisc2025_test_00111_gl_co_t1,glioma,coronal,0.00335693359375,small,small < 1%,0.9009009003639221,0.8196721076965332,0.8928571343421936,0.9090909361839294
brisc2025_test_00112_gl_co_t1,glioma,coronal,0.004150390625,small,small < 1%,0.13372664153575897,0.07165437191724777,0.07165437191724777,1.0
brisc2025_test_00113_gl_co_t1,glioma,coronal,0.01287841796875,medium,medium 1%-5%,0.6142649054527283,0.4432772994041443,0.4432772994041443,1.0
brisc2025_test_00114_gl_co_t1,glioma,coronal,0.03106689453125,medium,medium 1%-5%,0.8093567490577698,0.6797642707824707,1.0,0.6797642707824707
brisc2025_test_00115_gl_co_t1,glioma,coronal,0.00701904296875,small,small < 1%,2.5510205059475766e-10,2.5510205059475766e-10,3.6101083233930353e-10,8.695652531365283e-10
brisc2025_test_00116_gl_co_t1,glioma,coronal,0.00567626953125,small,small < 1%,0.4038461446762085,0.2530120611190796,0.26006191968917847,0.9032257795333862
brisc2025_test_00117_gl_co_t1,glioma,coronal,0.010986328125,medium,medium 1%-5%,0.8513854146003723,0.7412280440330505,0.7788018584251404,0.9388889074325562
brisc2025_test_00118_gl_co_t1,glioma,coronal,0.010498046875,medium,medium 1%-5%,0.8053691387176514,0.6741573214530945,0.9523809552192688,0.6976743936538696
brisc2025_test_00119_gl_co_t1,glioma,coronal,0.01629638671875,medium,medium 1%-5%,0.7862714529037476,0.647814929485321,0.6737967729568481,0.9438202381134033
brisc2025_test_00120_gl_co_t1,glioma,coronal,0.00848388671875,small,small < 1%,0.9077490568161011,0.8310810923576355,0.9318181872367859,0.8848921060562134
brisc2025_test_00121_gl_co_t1,glioma,coronal,0.031005859375,medium,medium 1%-5%,0.8221709132194519,0.6980392336845398,0.994413435459137,0.7007874250411987
brisc2025_test_00122_gl_co_t1,glioma,coronal,0.01116943359375,medium,medium 1%-5%,0.6758349537849426,0.5103857517242432,0.5276073813438416,0.9398906826972961
brisc2025_test_00123_gl_co_t1,glioma,coronal,0.0118408203125,medium,medium 1%-5%,0.4288499057292938,0.2729528546333313,0.3448275923728943,0.5670102834701538
brisc2025_test_00124_gl_co_t1,glioma,coronal,0.0108642578125,medium,medium 1%-5%,0.6634615659713745,0.49640288949012756,0.5798319578170776,0.7752808928489685
brisc2025_test_00125_gl_co_t1,glioma,coronal,0.00799560546875,small,small < 1%,3.717472163433655e-10,3.717472163433655e-10,7.246376831915313e-10,7.633587650879292e-10
brisc2025_test_00126_gl_co_t1,glioma,coronal,0.00927734375,small,small < 1%,0.8358209133148193,0.7179487347602844,0.9655172228813171,0.7368420958518982
brisc2025_test_00127_gl_co_t1,glioma,coronal,0.01031494140625,medium,medium 1%-5%,0.8818444013595581,0.7886598110198975,0.8595505356788635,0.9053254723548889
brisc2025_test_00128_gl_co_t1,glioma,coronal,0.0068359375,small,small < 1%,0.8399999737739563,0.7241379022598267,0.9545454382896423,0.75
brisc2025_test_00129_gl_co_t1,glioma,coronal,0.0108642578125,medium,medium 1%-5%,0.9446064233779907,0.8950276374816895,0.9818181991577148,0.9101123809814453
brisc2025_test_00130_gl_co_t1,glioma,coronal,0.0264892578125,medium,medium 1%-5%,0.8021978139877319,0.6697247624397278,0.9931972622871399,0.6728110313415527
brisc2025_test_00131_gl_co_t1,glioma,coronal,0.00836181640625,small,small < 1%,0.6372548937797546,0.4676258862018585,0.9701492786407471,0.47445255517959595
brisc2025_test_00132_gl_co_t1,glioma,coronal,0.010009765625,medium,medium 1%-5%,0.4615384638309479,0.30000001192092896,0.3333333432674408,0.75
brisc2025_test_00133_gl_co_t1,glioma,coronal,0.00994873046875,small,small < 1%,0.9695122241973877,0.9408283829689026,0.9636363387107849,0.9754601120948792
brisc2025_test_00134_gl_co_t1,glioma,coronal,0.0478515625,medium,medium 1%-5%,0.9310810565948486,0.8710492849349976,0.9899425506591797,0.8788265585899353
brisc2025_test_00135_gl_co_t1,glioma,coronal,0.00872802734375,small,small < 1%,0.30136987566947937,0.17741934955120087,0.18333333730697632,0.8461538553237915
brisc2025_test_00136_gl_co_t1,glioma,coronal,0.013671875,medium,medium 1%-5%,0.6824324131011963,0.5179487466812134,0.5489130616188049,0.9017857313156128
brisc2025_test_00137_gl_co_t1,glioma,coronal,0.0107421875,medium,medium 1%-5%,0.4393305480480194,0.2815013527870178,0.3476821184158325,0.5965909361839294
brisc2025_test_00138_gl_co_t1,glioma,coronal,0.02642822265625,medium,medium 1%-5%,0.9388235211372375,0.8847006559371948,0.9568345546722412,0.9214780330657959
brisc2025_test_00139_gl_co_t1,glioma,coronal,0.0072021484375,small,small < 1%,0.7443365454673767,0.592783510684967,0.6020942330360413,0.9745762944221497
brisc2025_test_00140_gl_co_t1,glioma,coronal,0.0029296875,small,small < 1%,0.13829787075519562,0.07428571581840515,0.07926829159259796,0.5416666865348816
brisc2025_test_00141_gl_co_t1,glioma,coronal,0.012451171875,medium,medium 1%-5%,0.5516074299812317,0.38084113597869873,0.421188622713089,0.7990196347236633
brisc2025_test_00142_gl_co_t1,glioma,coronal,0.00213623046875,small,small < 1%,0.7126436829566956,0.5535714030265808,0.5961538553237915,0.8857142925262451
brisc2025_test_00143_gl_co_t1,glioma,coronal,0.00885009765625,small,small < 1%,0.45698925852775574,0.296167254447937,0.37444934248924255,0.5862069129943848
brisc2025_test_00144_gl_co_t1,glioma,coronal,0.00146484375,small,small < 1%,0.10212765634059906,0.053811658173799515,0.053811658173799515,1.0
brisc2025_test_00145_gl_co_t1,glioma,coronal,0.01165771484375,medium,medium 1%-5%,0.6005830764770508,0.42916667461395264,0.6776315569877625,0.5392670035362244
brisc2025_test_00146_gl_co_t1,glioma,coronal,0.00238037109375,small,small < 1%,0.7216494679450989,0.5645161271095276,0.6034482717514038,0.8974359035491943
brisc2025_test_00147_gl_co_t1,glioma,coronal,0.0130615234375,medium,medium 1%-5%,0.9379652738571167,0.8831775784492493,1.0,0.8831775784492493
brisc2025_test_00148_gl_co_t1,glioma,coronal,0.0079345703125,small,small < 1%,0.9727626442909241,0.9469696879386902,0.9842519760131836,0.9615384340286255
brisc2025_test_00149_gl_co_t1,glioma,coronal,0.0057373046875,small,small < 1%,0.6258992552757263,0.4554973840713501,0.4728260934352875,0.9255319237709045
brisc2025_test_00150_gl_co_t1,glioma,coronal,0.00811767578125,small,small < 1%,0.7867646813392639,0.6484848260879517,0.769784152507782,0.8045112490653992
brisc2025_test_00151_gl_co_t1,glioma,coronal,0.01275634765625,medium,medium 1%-5%,0.6951219439506531,0.5327102541923523,0.9579831957817078,0.5454545617103577
brisc2025_test_00152_gl_co_t1,glioma,coronal,0.0286865234375,medium,medium 1%-5%,0.7850834131240845,0.6462035775184631,0.7285974621772766,0.8510638475418091
brisc2025_test_00153_gl_co_t1,glioma,coronal,0.01654052734375,medium,medium 1%-5%,0.9498069286346436,0.904411792755127,0.9959514141082764,0.9077490568161011
brisc2025_test_00154_gl_co_t1,glioma,coronal,0.0196533203125,medium,medium 1%-5%,0.47754135727882385,0.31366458535194397,1.0,0.31366458535194397
brisc2025_test_00155_gl_co_t1,glioma,coronal,0.06640625,large,large > 5%,0.25920000672340393,0.14889705181121826,1.0,0.14889705181121826
brisc2025_test_00156_gl_co_t1,glioma,coronal,0.0286865234375,medium,medium 1%-5%,0.6471204161643982,0.4783281683921814,0.6371133923530579,0.6574468016624451
brisc2025_test_00157_gl_co_t1,glioma,coronal,0.05975341796875,large,large > 5%,0.6293706297874451,0.4591836631298065,0.9977827072143555,0.45965269207954407
brisc2025_test_00158_gl_co_t1,glioma,coronal,0.04547119140625,medium,medium 1%-5%,0.6140012741088867,0.4430027902126312,0.5886699557304382,0.6416107416152954
brisc2025_test_00159_gl_co_t1,glioma,coronal,0.01898193359375,medium,medium 1%-5%,0.7057324647903442,0.5452755689620972,0.5843881964683533,0.8906752467155457
brisc2025_test_00160_gl_co_t1,glioma,coronal,0.02679443359375,medium,medium 1%-5%,0.5797101259231567,0.40816327929496765,0.9890109896659851,0.4100227653980255
brisc2025_test_00161_gl_co_t1,glioma,coronal,0.03717041015625,medium,medium 1%-5%,0.9165950417518616,0.8460317254066467,0.9620938897132874,0.8752052783966064
brisc2025_test_00162_gl_co_t1,glioma,coronal,0.01336669921875,medium,medium 1%-5%,0.6338461637496948,0.46396395564079285,0.9716981053352356,0.47031962871551514
brisc2025_test_00163_gl_co_t1,glioma,coronal,0.0108642578125,medium,medium 1%-5%,0.5074626803398132,0.3400000035762787,0.3455284535884857,0.9550561904907227
brisc2025_test_00164_gl_co_t1,glioma,coronal,0.04388427734375,medium,medium 1%-5%,0.8822695016860962,0.789340078830719,0.9001446962356567,0.8650904297828674
brisc2025_test_00165_gl_co_t1,glioma,coronal,0.045166015625,medium,medium 1%-5%,0.9121338725090027,0.8384615182876587,0.9423630833625793,0.883783757686615
brisc2025_test_00166_gl_co_t1,glioma,coronal,0.016845703125,medium,medium 1%-5%,0.6125461459159851,0.4414893686771393,0.46368715167045593,0.9021739363670349
brisc2025_test_00167_gl_sa_t1,glioma,sagittal,0.012451171875,medium,medium 1%-5%,0.9462915658950806,0.8980582356452942,0.9893048405647278,0.906862735748291
brisc2025_test_00168_gl_sa_t1,glioma,sagittal,0.0484619140625,medium,medium 1%-5%,0.6258620619773865,0.4554579555988312,0.9918032884597778,0.45717883110046387
brisc2025_test_00169_gl_sa_t1,glioma,sagittal,0.046142578125,medium,medium 1%-5%,0.6379708051681519,0.4683972895145416,0.7614678740501404,0.5489417910575867
brisc2025_test_00170_gl_sa_t1,glioma,sagittal,0.030029296875,medium,medium 1%-5%,0.4423440396785736,0.2839805781841278,0.41342756152153015,0.47560974955558777
brisc2025_test_00171_gl_sa_t1,glioma,sagittal,0.0277099609375,medium,medium 1%-5%,0.46410685777664185,0.302173912525177,0.9586206674575806,0.3061673939228058
brisc2025_test_00172_gl_sa_t1,glioma,sagittal,0.0262451171875,medium,medium 1%-5%,0.750348687171936,0.6004464030265808,0.9372822046279907,0.6255813837051392
brisc2025_test_00173_gl_sa_t1,glioma,sagittal,0.00274658203125,small,small < 1%,0.581818163394928,0.41025641560554504,0.4923076927661896,0.7111111283302307
brisc2025_test_00174_gl_sa_t1,glioma,sagittal,0.00439453125,small,small < 1%,0.9722222089767456,0.9459459185600281,0.9722222089767456,0.9722222089767456
brisc2025_test_00175_gl_sa_t1,glioma,sagittal,0.01043701171875,medium,medium 1%-5%,0.750617265701294,0.6007905006408691,0.6495726704597473,0.8888888955116272
brisc2025_test_00176_gl_sa_t1,glioma,sagittal,0.0054931640625,small,small < 1%,1.1111110920225542e-09,1.1111110920225542e-09,1.0,1.1111110920225542e-09
brisc2025_test_00177_gl_sa_t1,glioma,sagittal,0.027099609375,medium,medium 1%-5%,1.097694851681652e-10,1.097694851681652e-10,2.1413276707349382e-10,2.252252273571287e-10
brisc2025_test_00178_gl_sa_t1,glioma,sagittal,0.0189208984375,medium,medium 1%-5%,0.7035176157951355,0.5426356792449951,0.5761317014694214,0.9032257795333862
brisc2025_test_00179_gl_sa_t1,glioma,sagittal,0.00494384765625,small,small < 1%,0.5064935088157654,0.3391304314136505,0.34361234307289124,0.9629629850387573
brisc2025_test_00180_gl_sa_t1,glioma,sagittal,0.00482177734375,small,small < 1%,0.8606060743331909,0.7553191781044006,0.8255813717842102,0.8987341523170471
brisc2025_test_00181_gl_sa_t1,glioma,sagittal,0.00518798828125,small,small < 1%,0.9467455744743347,0.898876428604126,0.9523809552192688,0.9411764740943909
brisc2025_test_00182_gl_sa_t1,glioma,sagittal,0.0087890625,small,small < 1%,0.7006802558898926,0.5392670035362244,0.6866666674613953,0.7152777910232544
brisc2025_test_00183_gl_sa_t1,glioma,sagittal,0.02178955078125,medium,medium 1%-5%,0.28093022108078003,0.1634199172258377,0.21030640602111816,0.42296919226646423
brisc2025_test_00184_gl_sa_t1,glioma,sagittal,0.03997802734375,medium,medium 1%-5%,0.9662744998931885,0.9347496032714844,0.9935483932495117,0.9404579997062683
brisc2025_test_00185_gl_sa_t1,glioma,sagittal,0.02685546875,medium,medium 1%-5%,0.9303944110870361,0.8698481321334839,0.950236976146698,0.9113636612892151
brisc2025_test_00186_gl_sa_t1,glioma,sagittal,0.0208740234375,medium,medium 1%-5%,0.2442748099565506,0.13913042843341827,0.9411764740943909,0.14035087823867798
brisc2025_test_00187_gl_sa_t1,glioma,sagittal,0.0223388671875,medium,medium 1%-5%,0.44255319237709045,0.284153014421463,1.0,0.284153014421463
brisc2025_test_00188_gl_sa_t1,glioma,sagittal,0.00732421875,small,small < 1%,0.14814814925193787,0.07999999821186066,0.12429378181695938,0.18333333730697632
brisc2025_test_00189_gl_sa_t1,glioma,sagittal,0.046142578125,medium,medium 1%-5%,0.9228591918945312,0.8567674160003662,0.9923896789550781,0.8624338507652283
brisc2025_test_00190_gl_sa_t1,glioma,sagittal,0.05133056640625,large,large > 5%,0.9225137233734131,0.8561721444129944,0.9473684430122375,0.8989298343658447
