epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.6952476180749496,0.4475180910626039,0.3435987460800461,0.46387054884072504,0.572865784330306,0.46266074772583005
2,0.35811912801665097,0.6138730010178488,0.5172639712313105,0.30504664989432906,0.6508189673108815,0.5593860273029696
3,0.2913464250298321,0.6609907587470137,0.5705872485177771,0.3649531561467383,0.5631806883170749,0.4815626349864584
4,0.2553172117940665,0.7036367011100507,0.6145866043525299,0.2675955483708719,0.690364406419921,0.6119845750396068
5,0.24091792134993573,0.7225250976944938,0.6358708261233296,0.2478609038422806,0.7196737371309839,0.6333688166406419
6,0.22678211694441472,0.7372489570058541,0.6519309173380663,0.2336881835051257,0.7372114259486247,0.6546258767596399
7,0.23337003227493486,0.7320414742993825,0.6446881662619296,0.23356366842383086,0.7401555532758887,0.6515091832238015
8,0.22142627721813124,0.7455321796957006,0.6594839947780377,0.20864032747017014,0.7670858887710956,0.6861461006631755
9,0.2112473511907655,0.7580250838232524,0.674703866167722,0.2134427091087958,0.757409849552193,0.6807564554190395
10,0.2038451795877539,0.7672344354657352,0.6809635498196945,0.22808633737190806,0.7456163679710542,0.6584012612248912
11,0.203294551538937,0.768698440287924,0.682360542153344,0.20614408415676366,0.7739114348936562,0.6883798933992482
12,0.20059259440088031,0.7713896325094446,0.6854402906247202,0.2137959784254281,0.7589551236367587,0.6805460162536062
13,0.19230803066325672,0.7815658686124733,0.6961445588297045,0.2071995157560315,0.7702070786194368,0.6837916404309899
14,0.19868536692509797,0.7740546966415977,0.6900301205022686,0.21585030970398825,0.7553856625701442,0.677508560395
15,0.20024866369661642,0.7718906533445804,0.6844114154425974,0.18978185300724676,0.7901353525995004,0.7100740511610051
16,0.18939042149045443,0.7872087838988618,0.7018862992222539,0.20031871484837147,0.7790576499519926,0.6956883465701883
17,0.1950654176059108,0.7790908143302511,0.6929562606182195,0.19227765767712784,0.7893506986926301,0.706361040021434
18,0.18706709645726355,0.7894948810187693,0.7047679211736331,0.19086058076583978,0.7911880485939257,0.7089215228051851
19,0.18055509592448998,0.7981747624837807,0.7131424846534197,0.1898114691027487,0.7927959802174809,0.7105395023268882
20,0.18448380323193098,0.7920441234172299,0.7077730987126452,0.22492380914362994,0.748623909372272,0.660585389594839
