epoch,train_loss,train_dice,train_iou,eval_loss,eval_dice,eval_iou
34,0.6551507711410522,0.8153414726257324,0.6974151134490967,0.7307580709457397,0.04916476830840111,0.030600188300013542
35,0.6532241106033325,0.8174008131027222,0.6977351307868958,0.7250281572341919,0.06765972822904587,0.04148932173848152
36,0.6511951684951782,0.8291457295417786,0.7143452167510986,0.7194167375564575,0.06797505170106888,0.04088818281888962
37,0.6491552591323853,0.8398392796516418,0.7315276265144348,0.7138980627059937,0.07001334428787231,0.042127445340156555
38,0.6473056077957153,0.8479148149490356,0.7434592843055725,0.7088376879692078,0.10273110866546631,0.06371619552373886
39,0.6455265879631042,0.8473910093307495,0.7393290996551514,0.7052522897720337,0.09093262255191803,0.054820816963911057
40,0.6440069675445557,0.8486133813858032,0.7415097951889038,0.6987168788909912,0.11224912106990814,0.06840674579143524
41,0.6427904963493347,0.849348247051239,0.7455229759216309,0.6954339742660522,0.10541349649429321,0.06419773399829865
42,0.6403193473815918,0.8662582039833069,0.7692644596099854,0.6932194232940674,0.1323789656162262,0.08539310842752457
43,0.638174295425415,0.8637781143188477,0.7640886306762695,0.689004123210907,0.1533423215150833,0.10190533846616745
44,0.6366152167320251,0.853739321231842,0.751070499420166,0.6872979402542114,0.12093974649906158,0.07468016445636749
45,0.6345751285552979,0.8593239188194275,0.7607905864715576,0.6840739250183105,0.12216108292341232,0.07575701922178268
46,0.6329174041748047,0.8710151314735413,0.7774467468261719,0.6793042421340942,0.16358636319637299,0.11067575216293335
47,0.6311224699020386,0.8794977068901062,0.7885167002677917,0.6775237917900085,0.1761413812637329,0.11598082631826401
48,0.6292896866798401,0.8751920461654663,0.7822178602218628,0.6777120232582092,0.14778634905815125,0.0900801569223404
49,0.6276183724403381,0.870672345161438,0.7774592638015747,0.6751258969306946,0.19329620897769928,0.12623849511146545
50,0.6257480382919312,0.8701265454292297,0.7755942344665527,0.6719063520431519,0.22954702377319336,0.15891116857528687
51,0.6240835189819336,0.8813033103942871,0.7909071445465088,0.6709486246109009,0.24443280696868896,0.16894620656967163
52,0.622340202331543,0.8848612308502197,0.797141432762146,0.670146107673645,0.2505481243133545,0.1701347529888153
53,0.6206508874893188,0.8802950382232666,0.791865348815918,0.6665012240409851,0.28239768743515015,0.1968926042318344
54,0.618833065032959,0.8796232342720032,0.7909252047538757,0.6634190678596497,0.3316475749015808,0.2302171289920807
55,0.6171950101852417,0.8819056749343872,0.7931053042411804,0.6607562303543091,0.3903035521507263,0.27232179045677185
56,0.6154823899269104,0.8852914571762085,0.7983161807060242,0.6591147184371948,0.40659841895103455,0.2858491539955139
57,0.6137198209762573,0.8882061243057251,0.8036887645721436,0.6552662253379822,0.4342694878578186,0.3093985617160797
58,0.6120570302009583,0.8909580111503601,0.8081729412078857,0.651637077331543,0.47615811228752136,0.3432016670703888
59,0.6103464365005493,0.8895330429077148,0.8050339818000793,0.6494410037994385,0.5022463798522949,0.36525166034698486
60,0.6086832284927368,0.8888063430786133,0.8036397695541382,0.6446396112442017,0.5566880702972412,0.41332265734672546
61,0.6069080829620361,0.8904409408569336,0.8067749738693237,0.6403969526290894,0.6048312187194824,0.4578685760498047
62,0.6052839159965515,0.893669068813324,0.8127212524414062,0.6365266442298889,0.6440865993499756,0.49589240550994873
63,0.6035734415054321,0.895686149597168,0.8152550458908081,0.6318747401237488,0.6789870262145996,0.5302531719207764
64,0.6019351482391357,0.8925465941429138,0.8099100589752197,0.6282676458358765,0.7173309326171875,0.5735332369804382
65,0.6002134680747986,0.8966387510299683,0.8165697455406189,0.6249573230743408,0.769123375415802,0.6374480128288269
66,0.5985543727874756,0.9012846946716309,0.8244689106941223,0.6209118366241455,0.8023514151573181,0.6786447167396545
67,0.5968339443206787,0.8993821144104004,0.8208605647087097,0.6169857978820801,0.8308570981025696,0.7154327034950256
68,0.5952004194259644,0.8991255760192871,0.8200188875198364,0.6143360137939453,0.8503739237785339,0.7433862686157227
69,0.5935148000717163,0.9035290479660034,0.8275772333145142,0.6115665435791016,0.8678284883499146,0.7693904042243958
70,0.591873049736023,0.9013859033584595,0.8246011137962341,0.6092376112937927,0.866419792175293,0.7667074203491211
71,0.5902535915374756,0.9055368900299072,0.8306244015693665,0.6062751412391663,0.8849873542785645,0.7952492237091064
72,0.588793158531189,0.9017958045005798,0.8249472379684448,0.6053101420402527,0.8853503465652466,0.7955708503723145
73,0.5877295136451721,0.9072359800338745,0.8334763050079346,0.6024938821792603,0.898085355758667,0.8159785270690918
74,0.5872840881347656,0.8955103158950806,0.8150691986083984,0.602341890335083,0.8531327247619629,0.7461534738540649
75,0.5847569704055786,0.9004433751106262,0.8211653232574463,0.59830641746521,0.8701128363609314,0.771277666091919
76,0.5823662877082825,0.9013715386390686,0.8234203457832336,0.5955091714859009,0.8998968005180359,0.8207910060882568
77,0.5814464688301086,0.9019863605499268,0.8262285590171814,0.5922698378562927,0.9071023464202881,0.83255535364151
78,0.5789183974266052,0.9018548727035522,0.8262391686439514,0.5906404256820679,0.902820885181427,0.8245915770530701
79,0.5778940916061401,0.9131977558135986,0.8430096507072449,0.588372528553009,0.8900747895240784,0.8032426238059998
80,0.5757056474685669,0.9085667133331299,0.8352567553520203,0.5861570835113525,0.8928338289260864,0.8089487552642822
81,0.5744132995605469,0.900862991809845,0.8236994743347168,0.5840389728546143,0.9080950021743774,0.8351606726646423
82,0.5724210739135742,0.9030035734176636,0.8279644250869751,0.5827082395553589,0.9237362146377563,0.8599072098731995
83,0.571043848991394,0.9224076271057129,0.8584851026535034,0.5811980366706848,0.9029507637023926,0.8248384594917297
84,0.5691655278205872,0.9164252281188965,0.8479723930358887,0.5801022052764893,0.8868248462677002,0.7998640537261963
85,0.5676554441452026,0.9020677208900452,0.8252389430999756,0.578536868095398,0.8929963111877441,0.8107274174690247
86,0.5659465789794922,0.89935302734375,0.8222793340682983,0.5773388147354126,0.9090269804000854,0.8363379240036011
87,0.5643252730369568,0.9165744781494141,0.8495627641677856,0.5759803652763367,0.9170195460319519,0.8484607934951782
88,0.5627233982086182,0.9271335601806641,0.8659741878509521,0.5737189054489136,0.9039667844772339,0.8275889158248901
89,0.561008095741272,0.9098924398422241,0.8380775451660156,0.5717004537582397,0.8970460295677185,0.8173711895942688
90,0.5594536066055298,0.9051632881164551,0.8312532305717468,0.5701640844345093,0.9070947170257568,0.833064079284668
91,0.5577566623687744,0.9154292345046997,0.8475840091705322,0.5689742565155029,0.9139262437820435,0.8436843156814575
92,0.5561743974685669,0.924439013004303,0.8620462417602539,0.5672217011451721,0.9121049642562866,0.8411104083061218
93,0.5544984340667725,0.9192282557487488,0.8534132242202759,0.5652316808700562,0.9063034057617188,0.8329688310623169
94,0.5529049038887024,0.9114886522293091,0.8415015935897827,0.5633598566055298,0.9074103832244873,0.83433997631073
95,0.5512737035751343,0.9123911261558533,0.8425617218017578,0.5617040991783142,0.9134289622306824,0.8432571291923523
96,0.5496453642845154,0.9219143390655518,0.8579233288764954,0.5602095127105713,0.91672682762146,0.8487759232521057
97,0.5480486154556274,0.9226106405258179,0.8592763543128967,0.5587710738182068,0.9103764295578003,0.839197039604187
98,0.5464107394218445,0.9155908823013306,0.8481602668762207,0.5572397708892822,0.9126594662666321,0.842841386795044
99,0.5448170900344849,0.915063738822937,0.8471276164054871,0.5557308197021484,0.9243158102035522,0.8615613579750061
100,0.543179988861084,0.9225403070449829,0.8589173555374146,0.5544666647911072,0.9344423413276672,0.8789262771606445
101,0.5415951013565063,0.9287274479866028,0.8693979978561401,0.5526471734046936,0.9261549115180969,0.8657500743865967
102,0.5399513840675354,0.9193975329399109,0.8544475436210632,0.5505415797233582,0.9175866842269897,0.8515393733978271
103,0.5383702516555786,0.9159482717514038,0.8487619161605835,0.5486083626747131,0.921684205532074,0.8575460910797119
104,0.5367380976676941,0.9200071096420288,0.8549954891204834,0.5472784638404846,0.9381104707717896,0.885604202747345
105,0.5351487994194031,0.9285251498222351,0.8693404197692871,0.545723557472229,0.9348883628845215,0.8805322647094727
106,0.5335269570350647,0.9245374202728271,0.863114595413208,0.5435773134231567,0.9291746616363525,0.8706324696540833
107,0.5319271087646484,0.9228174090385437,0.8599206805229187,0.5416378974914551,0.9309587478637695,0.8730473518371582
108,0.530314564704895,0.9261607527732849,0.8652486801147461,0.5403213500976562,0.93559730052948,0.881382942199707
109,0.5287261605262756,0.925796389579773,0.8649875521659851,0.5385286808013916,0.9303162097930908,0.8725876808166504
110,0.5271279215812683,0.922349214553833,0.8596125841140747,0.5368261337280273,0.9309306144714355,0.873399019241333
111,0.5255961418151855,0.9263368844985962,0.8656539916992188,0.5354195833206177,0.9294775128364563,0.871112048625946
112,0.5241591930389404,0.9255234003067017,0.8646108508110046,0.5341160297393799,0.9297912120819092,0.8714649081230164
113,0.5228572487831116,0.9265922904014587,0.8662722110748291,0.5321708917617798,0.9161785244941711,0.8486967086791992
114,0.5218243598937988,0.9200010299682617,0.8551996946334839,0.5292749404907227,0.9148236513137817,0.8458202481269836
115,0.5195912718772888,0.9180178642272949,0.8515182733535767,0.528166651725769,0.932122528553009,0.8756678104400635
116,0.517730176448822,0.9277534484863281,0.8686020970344543,0.5276413559913635,0.9316378831863403,0.8752042055130005
117,0.5168706774711609,0.9274498820304871,0.8681315183639526,0.523213267326355,0.9162178635597229,0.8480026721954346
118,0.5147544145584106,0.9203122854232788,0.8552552461624146,0.5213906168937683,0.9183048605918884,0.8517225384712219
119,0.5132024884223938,0.9211506247520447,0.8567948341369629,0.520553469657898,0.932303786277771,0.8763538002967834
120,0.5115983486175537,0.9288812875747681,0.8711168766021729,0.5187191963195801,0.9393250942230225,0.8884024024009705
121,0.5098056793212891,0.9341017007827759,0.8797930479049683,0.5162979364395142,0.9319628477096558,0.8749558925628662
122,0.508346676826477,0.9295589923858643,0.8711840510368347,0.5141386389732361,0.9167547225952148,0.8493238687515259
123,0.5066457390785217,0.9179377555847168,0.8517012596130371,0.5136929154396057,0.9288471937179565,0.8698839545249939
124,0.5050541758537292,0.9260516166687012,0.8655847311019897,0.5135858058929443,0.9439399242401123,0.8963444232940674
125,0.5034245848655701,0.937833309173584,0.8859720230102539,0.5106607675552368,0.927157998085022,0.8671179413795471
126,0.5018315315246582,0.9281989932060242,0.8692132234573364,0.5083390474319458,0.91640305519104,0.848913848400116
127,0.5001679062843323,0.9218592643737793,0.8584294319152832,0.507430374622345,0.927819013595581,0.8682166337966919
128,0.49866312742233276,0.9314832091331482,0.8746455907821655,0.5065401792526245,0.9348225593566895,0.8805500864982605
129,0.49694180488586426,0.9326701760292053,0.8769710063934326,0.5043965578079224,0.9340589046478271,0.8792134523391724
130,0.4954383373260498,0.9308650493621826,0.8740125298500061,0.5015020966529846,0.9311352372169495,0.873873770236969
131,0.49374181032180786,0.9305168390274048,0.8731985092163086,0.5001201629638672,0.9357678294181824,0.881994903087616
132,0.4922279715538025,0.9329684376716614,0.8774558305740356,0.4989270269870758,0.9302445650100708,0.8730452060699463
133,0.49057069420814514,0.9278935790061951,0.8691108226776123,0.49686557054519653,0.9352977275848389,0.8811130523681641
134,0.4889979958534241,0.9339821934700012,0.8789689540863037,0.49493736028671265,0.9340331554412842,0.8790214657783508
135,0.48738381266593933,0.9351803660392761,0.8812987804412842,0.4932551085948944,0.9323065280914307,0.8763771057128906
136,0.48578521609306335,0.9315557479858398,0.8754574060440063,0.49101024866104126,0.9375196695327759,0.8848931789398193
137,0.48419883847236633,0.9326384663581848,0.8768734931945801,0.4893916845321655,0.9417229890823364,0.8920813202857971
138,0.4825766682624817,0.9363001585006714,0.8829431533813477,0.4889044165611267,0.9393700361251831,0.888475775718689
139,0.48099321126937866,0.9337435960769653,0.8789156079292297,0.48743703961372375,0.9398818016052246,0.8892444372177124
140,0.4793608784675598,0.9333396553993225,0.8781336545944214,0.4851228594779968,0.9449847936630249,0.8979765772819519
141,0.47777268290519714,0.9355379939079285,0.8817359209060669,0.4833240509033203,0.9379368424415588,0.8861257433891296
142,0.4761332869529724,0.9348158836364746,0.8807097673416138,0.48208367824554443,0.9445408582687378,0.8976017832756042
143,0.47450414299964905,0.9354066848754883,0.881877601146698,0.48084911704063416,0.9483644366264343,0.9042027592658997
144,0.4728409945964813,0.9380735158920288,0.8861938714981079,0.4793039560317993,0.9481915235519409,0.9038898944854736
145,0.4711649715900421,0.9320144653320312,0.8760071396827698,0.47729992866516113,0.9574387669563293,0.9201890826225281
146,0.4694574773311615,0.9405936002731323,0.8903523683547974,0.4767124354839325,0.9537936449050903,0.9141624569892883
147,0.4678806662559509,0.9337931275367737,0.8794169425964355,0.4746493399143219,0.9598265886306763,0.9244388341903687
148,0.46687114238739014,0.9323245882987976,0.875769853591919,0.48006510734558105,0.9678952693939209,0.9389479756355286
149,0.46465417742729187,0.9438762068748474,0.897342324256897,0.4736076593399048,0.9347389936447144,0.8817200064659119
150,0.4634409248828888,0.9313446283340454,0.8752850294113159,0.46798819303512573,0.931177020072937,0.873316764831543
151,0.46198588609695435,0.9381794929504395,0.8851404190063477,0.46636518836021423,0.9313879013061523,0.8753212690353394
152,0.45960816740989685,0.9300317764282227,0.8728107810020447,0.47063636779785156,0.9456113576889038,0.8995633125305176
153,0.45855751633644104,0.9414766430854797,0.8931416273117065,0.46160730719566345,0.9109534025192261,0.8400888442993164
154,0.4569586217403412,0.929685115814209,0.8710982799530029,0.4590376615524292,0.897396445274353,0.8172818422317505
155,0.4552971422672272,0.9248777031898499,0.8623772859573364,0.46150895953178406,0.9294346570968628,0.8726886510848999
156,0.4531595706939697,0.9367160201072693,0.8845955729484558,0.462167352437973,0.9508450031280518,0.9089535474777222
157,0.45203036069869995,0.9468843936920166,0.902114987373352,0.44938379526138306,0.9039143323898315,0.8301958441734314
158,0.45019596815109253,0.92570561170578,0.8655073642730713,0.44804060459136963,0.8993538022041321,0.8216754794120789
159,0.4482274055480957,0.9246699810028076,0.8634839057922363,0.4495348036289215,0.9080905914306641,0.8371530771255493
160,0.4466836452484131,0.9363917112350464,0.883338987827301,0.44578981399536133,0.9210180044174194,0.8584092855453491
161,0.44464460015296936,0.9393547177314758,0.8886467218399048,0.4401995539665222,0.9316329956054688,0.8758846521377563
162,0.4431983232498169,0.9393380284309387,0.8887149095535278,0.43540337681770325,0.9394484162330627,0.8892224431037903
163,0.4414046108722687,0.9461575746536255,0.9002664685249329,0.4317971467971802,0.9483022093772888,0.903933584690094
164,0.43959563970565796,0.9482747316360474,0.9037913084030151,0.4331209063529968,0.9500234127044678,0.9067137241363525
165,0.4379154145717621,0.9438343644142151,0.8958237171173096,0.4354342520236969,0.9443005323410034,0.8972933292388916
166,0.4361204504966736,0.9409944415092468,0.8911869525909424,0.4355708658695221,0.9448878765106201,0.8993533849716187
167,0.43443456292152405,0.9439908266067505,0.897208034992218,0.4352773427963257,0.9491158127784729,0.9063729047775269
168,0.4329245090484619,0.9443267583847046,0.8978798985481262,0.4359872341156006,0.937441885471344,0.8861626386642456
169,0.43112361431121826,0.939434289932251,0.8891525268554688,0.4350602626800537,0.9355263710021973,0.8827626705169678
170,0.4294874370098114,0.9414190053939819,0.892269492149353,0.43199825286865234,0.9430419206619263,0.8956167697906494
171,0.42782285809516907,0.9465484619140625,0.9013599157333374,0.4280826449394226,0.9449697136878967,0.8991982340812683
172,0.4260790944099426,0.9448543787002563,0.8986687660217285,0.4239223599433899,0.9511554837226868,0.9096930623054504
173,0.42447417974472046,0.946077823638916,0.9005377292633057,0.42097291350364685,0.9584378004074097,0.9224490523338318
174,0.42279481887817383,0.9488486051559448,0.9054388999938965,0.4202522039413452,0.9686784744262695,0.9406824707984924
175,0.4211302399635315,0.9548713564872742,0.915859580039978,0.42019206285476685,0.9631083011627197,0.9308030605316162
176,0.41949498653411865,0.9511528611183167,0.9094861745834351,0.419495165348053,0.9486324191093445,0.9051252603530884
177,0.41784733533859253,0.940303385257721,0.8909294605255127,0.4182380437850952,0.9529756307601929,0.91259765625
178,0.4161791205406189,0.9448754191398621,0.8985552191734314,0.41695070266723633,0.9652078151702881,0.9343066215515137
179,0.41457509994506836,0.9585683345794678,0.9222323894500732,0.4152502715587616,0.9599201679229736,0.9249219298362732
180,0.41291236877441406,0.9544123411178589,0.9149178266525269,0.4137568175792694,0.9565585255622864,0.9189651012420654
181,0.411271333694458,0.9505783319473267,0.9081937074661255,0.4121992588043213,0.9630261659622192,0.9305459260940552
182,0.4096537232398987,0.9546574354171753,0.915458619594574,0.41000744700431824,0.9688372015953064,0.9411674737930298
183,0.40801411867141724,0.9574933052062988,0.9204805493354797,0.40836942195892334,0.9691065549850464,0.9413909912109375
184,0.4063839912414551,0.9576362371444702,0.9205340147018433,0.406693696975708,0.9700993895530701,0.9433810710906982
185,0.40474963188171387,0.9568397998809814,0.9192564487457275,0.40447938442230225,0.9709310531616211,0.9448177814483643
186,0.40314969420433044,0.9582372307777405,0.9216160774230957,0.40300148725509644,0.9685075879096985,0.9403512477874756
187,0.40153926610946655,0.9578490257263184,0.9208095669746399,0.4016041159629822,0.9700901508331299,0.9431955218315125
188,0.3999249339103699,0.9595813155174255,0.9240445494651794,0.40179765224456787,0.9698784351348877,0.9428576231002808
189,0.3983496129512787,0.9598554372787476,0.9244828224182129,0.4005628824234009,0.970243513584137,0.9434124231338501
190,0.39683377742767334,0.9611910581588745,0.927047610282898,0.3985695242881775,0.9628838300704956,0.929763913154602
191,0.39556771516799927,0.9557039737701416,0.9168113470077515,0.39579737186431885,0.9699433445930481,0.9427328705787659
192,0.3938450217247009,0.9609547853469849,0.9263463616371155,0.39473968744277954,0.9654176831245422,0.9346608519554138
193,0.3920578956604004,0.9614337682723999,0.927341639995575,0.39253419637680054,0.9658585786819458,0.9354597926139832
194,0.39029279351234436,0.9582461714744568,0.9216325879096985,0.39150476455688477,0.9703706502914429,0.9436141848564148
195,0.38876011967658997,0.9648178815841675,0.9333809018135071,0.3887181580066681,0.9719934463500977,0.9465691447257996
196,0.38722002506256104,0.9632607698440552,0.9306554198265076,0.38572758436203003,0.9716876149177551,0.9460560083389282
197,0.3855276107788086,0.9626859426498413,0.9294351935386658,0.3848154842853546,0.9728913307189941,0.9482320547103882
198,0.38395795226097107,0.9664528369903564,0.9363282918930054,0.3827816843986511,0.9753289222717285,0.9527267217636108
199,0.3824738562107086,0.9661163091659546,0.9356874227523804,0.3834036588668823,0.9714099168777466,0.945624828338623
200,0.3807491660118103,0.9634907245635986,0.9311131238937378,0.3826524019241333,0.9772663712501526,0.9565475583076477
