epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.5544367001443951,0.2705223238625439,0.2004911053697373,0.3922295726910986,0.4308590855863359,0.31991811081616567
2,0.2817637489607491,0.560797728635938,0.45668355354727225,0.24833152789359142,0.5844923269869101,0.4824515806906151
3,0.2205328288757559,0.6268195554538427,0.5303470965493754,0.22455228007200992,0.6208830231970007,0.5139983805141064
4,0.2051789731657142,0.6508762309242626,0.556729422456722,0.19747042415117977,0.6749883604170096,0.5825068101738439
5,0.1919108725100907,0.6726179423217241,0.5781297754061404,0.19203614620397788,0.6737022920690402,0.5791783411093433
6,0.17348491133847818,0.7041716149767038,0.6099006117600475,0.17772642831609706,0.7003728389137923,0.6078472501701779
7,0.16233298107792582,0.7233048368831576,0.6309882305600316,0.17407388443296606,0.7004291713237762,0.6073345466695651
8,0.16044813193153912,0.7267250277215455,0.636553008998106,0.15095998019431578,0.7383695798690872,0.6524655174727392
9,0.14784008651253233,0.7480864421970348,0.658635460634522,0.1412172975639502,0.7580753676217011,0.6669537867560531
10,0.14612447386749353,0.7500845265721306,0.6603783692805295,0.13648152603495,0.7680533588534654,0.6789672308497958
11,0.14011067524552345,0.7614638123869291,0.6726062343205292,0.15335382976465756,0.736526382992966,0.6589209602938758
12,0.13490580041245157,0.7697961843255813,0.6806272401422413,0.1391376545558674,0.7597737703660522,0.6763716306951311
13,0.1332081722161794,0.7725022766493299,0.6853980107355844,0.14726073750191265,0.7483378874533104,0.6623535222477384
14,0.12828793603132674,0.7818575672389287,0.6950419597365529,0.12595728824310232,0.782067273000274,0.7005159343131865
15,0.12819176449010214,0.7812066432939568,0.6935519416471423,0.12204084327124586,0.7898792166902562,0.7062622916818869
16,0.1231041731133225,0.7899923428968729,0.7036394399737343,0.13008734723082696,0.7782572959408616,0.6914221728690947
17,0.12463354318388525,0.7878909096651271,0.7010764441060536,0.12779751476464848,0.7809529304504395,0.6994234203088163
18,0.12089266247933891,0.7934942366508058,0.708435653581232,0.15508186021311718,0.7379940946896871,0.6608583225746347
19,0.12089278213301588,0.7928992279138661,0.7073447177857917,0.12226910734869013,0.792091763380802,0.7079160776403215
20,0.11794044178565444,0.7984816353333178,0.7122102824564512,0.12776842453714574,0.7802452306554775,0.6983082207164379
