epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.9001413176810076,0.44907699813735363,0.3472217826579277,0.6483973252652871,0.5522094279509228,0.4667439971420577
2,0.5091547062856897,0.6205159182173346,0.5267700347576649,0.4650990350378884,0.6389236509543609,0.5468193146722353
3,0.4351584581176037,0.6618376913560828,0.5736068951977691,0.4783350634153443,0.6177124212274911,0.5375084772769531
4,0.40694634385671713,0.6836677392575946,0.5987048574964408,0.3682920332207824,0.7156963272236588,0.6375364477527469
5,0.37503443272585796,0.7134450715659234,0.6312611344350776,0.39535074071450665,0.6902101655876396,0.6035455721853809
6,0.36703078142428763,0.7198995233792339,0.6360769183351304,0.3800097035639214,0.7064086677450122,0.6247320397935733
7,0.35725819232500144,0.7268396411752943,0.6456307023007253,0.35414456914771686,0.7250350519586414,0.648639025112507
8,0.3452742505194572,0.7390090556162868,0.6569730410267254,0.355488186758576,0.7293729700637285,0.6493130971423604
9,0.330748180976979,0.7521751649337372,0.6693211576055149,0.32124477918400907,0.7587536164004394,0.68055030778803
10,0.321461456113963,0.7611247363883227,0.6802322077872184,0.34915176086654565,0.7330661021699809,0.6517861599874015
11,0.3257199638915546,0.7575367020471447,0.6760353810593561,0.3441697143846088,0.7380780282646718,0.6572646804229177
12,0.32590725274784915,0.7569225962240684,0.67559343160409,0.30346660639601525,0.7787563502788544,0.6967862850487835
13,0.3126552801409046,0.7689019864434519,0.6854913747552688,0.3184597266442848,0.7629443494358448,0.6785639494356482
14,0.31255079824761084,0.7689771481274348,0.6870377168134989,0.319994769764669,0.7621224332939495,0.6761831237812235
15,0.31327687181192,0.7678095820894096,0.686116822631226,0.30179866373237935,0.7783275872769982,0.6991280515988668
16,0.30219470743600485,0.7794850181958397,0.6973288834548844,0.29197077543446515,0.7878967529595501,0.7104521541282384
17,0.303536224108057,0.7765209279992253,0.6936056830253697,0.28744343306982156,0.7932110046497499,0.712437684337298
18,0.30272829061761725,0.7778830583476778,0.6963574137481942,0.3189533475523043,0.7616632204465191,0.6798762877782186
19,0.29716786899164244,0.7828985446600745,0.7016246246958747,0.35978647795590485,0.7258457514372739,0.6377353236229732
20,0.29122452774477486,0.7881648815827926,0.7068278024039293,0.2763543314102924,0.8014368758057103,0.7229579076020405
