epoch,train_loss,train_dice,train_iou,eval_loss,eval_dice,eval_iou
1,1.0476915836334229,0.06784901022911072,0.035831063985824585,1.038350224494934,0.05722905322909355,0.02986907958984375
2,1.028239130973816,0.0909891426563263,0.04879403114318848,1.0382235050201416,0.05722905322909355,0.02986907958984375
3,1.0173243284225464,0.11111340671777725,0.06047673523426056,1.038096308708191,0.05722905322909355,0.02986907958984375
4,1.0061701536178589,0.12870599329471588,0.07102377712726593,1.0380362272262573,0.05722905322909355,0.02986907958984375
5,0.9994778633117676,0.13205426931381226,0.0730234831571579,1.0380724668502808,0.05722905322909355,0.02986907958984375
6,0.9902690649032593,0.13283735513687134,0.07341957092285156,1.0382684469223022,0.05722905322909355,0.02986907958984375
7,0.9822850227355957,0.13485455513000488,0.0745970606803894,1.0387433767318726,0.05722905322909355,0.02986907958984375
8,0.9721252918243408,0.13681432604789734,0.0757371038198471,1.0395931005477905,0.05722905322909355,0.02986907958984375
9,0.9637628793716431,0.13937164843082428,0.07733473926782608,1.0408413410186768,0.05722905322909355,0.02986907958984375
10,0.9559773802757263,0.1412663608789444,0.07843571156263351,1.0425249338150024,0.05722905322909355,0.02986907958984375
11,0.9411752820014954,0.15232130885124207,0.08534710109233856,1.0447251796722412,0.05722905322909355,0.02986907958984375
12,0.9448984861373901,0.17253053188323975,0.09801402688026428,1.047060489654541,0.05722905322909355,0.02986907958984375
13,0.927361249923706,0.2034682035446167,0.1193491667509079,1.051091194152832,0.05722905322909355,0.02986907958984375
14,0.9170364141464233,0.24462753534317017,0.14765803515911102,1.0558435916900635,0.05722905322909355,0.02986907958984375
15,0.9161012172698975,0.2883618474006653,0.1777721345424652,1.0550332069396973,0.05722905322909355,0.02986907958984375
16,0.9020845890045166,0.3118627071380615,0.19452843070030212,1.0568504333496094,0.05723074451088905,0.029870033264160156
17,0.8959329724311829,0.3568153977394104,0.23271140456199646,1.0580854415893555,0.05725950375199318,0.029886268079280853
